handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_7a205ec1-830b-f4a0-d548-f014c2f12c68,Product,Almond Mushroom / King Oyster Mushroom,,9db03f_027f1a3a5f7a44bdb98f93164437153a~mv2.jpg,Mushroom;VEGETABLES,,,0.0,,true,PERCENT,0.0,InStock,0.0,Type,DROP_DOWN,Normal(200g*30p);Mini(300g*15p),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7a205ec1-830b-f4a0-d548-f014c2f12c68,Variant,,,,,,,,75.0,true,,,InStock,,,,Normal(200g*30p),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7a205ec1-830b-f4a0-d548-f014c2f12c68,Variant,,,,,,,,60.0,true,,,InStock,,,,Mini(300g*15p),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b143c0cf-541d-762a-22f2-0009b59af7a8,Product,Baby Siew Pak Choy (200g/pack),,9db03f_756c7a7d562e4be4ba3a9b1fd31003c0~mv2.jpg,Leafy Vegetables;VEGETABLES,,,4.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a258fe6a-b9c4-8faf-ef94-069bf45ee9b2,Product,Old Cucumber (1 pc),,9db03f_2a8fc30b577f4a8cbaa00897b121d28b~mv2.png,Fruity Vegetables;VEGETABLES,,,4.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e3b57d24-513b-b12e-9668-f4c9e214f79d,Product,Shimeji Mushroom(Brown/White)-150g*40p,,9db03f_5e4fd9a82132406ea2fc5a864c061dd9~mv2.jpeg;9db03f_cb13ac954fbe4429954d1e92b4b405d1~mv2.jpg,Mushroom;VEGETABLES,,,0.0,,true,PERCENT,0.0,InStock,0.0,Type,DROP_DOWN,Brown;White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e3b57d24-513b-b12e-9668-f4c9e214f79d,Variant,,,,,,,,68.0,true,,,InStock,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e3b57d24-513b-b12e-9668-f4c9e214f79d,Variant,,,,,,,,65.0,true,,,InStock,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0308bb6f-a0be-dd45-17a8-c725a95ab7c0,Product,(Natural) Baby French Bean / 桂豆苗 +/-180g,,9db03f_8c58d13c0fb544f490b6c7571dffcfb3~mv2.jpg,Vegetable Beans;VEGETABLES,,,5.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_78c3e708-0427-a5f7-d9c0-eb4b7b024572,Product,Ginger/Ginger King,,9db03f_42b907b5d4554c57a5cbec4c6ff9b3b8~mv2.jpeg,Potato type Vegetables;VEGETABLES,,,0.0,,true,PERCENT,0.0,InStock,0.0,Size,DROP_DOWN,Normal(5kg);King(10kg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_78c3e708-0427-a5f7-d9c0-eb4b7b024572,Variant,,,,,,,,26.0,true,,,InStock,,,,Normal(5kg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_78c3e708-0427-a5f7-d9c0-eb4b7b024572,Variant,,,,,,,,58.0,true,,,InStock,,,,King(10kg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51301a3e-9c4c-75c9-ed1e-155026d896c1,Product,Eggplant / Brinjal / Aubergine (1 pc),,9db03f_13c43627d5544432ab3228d3a02c9680~mv2.jpg,Fruity Vegetables;VEGETABLES,,,3.3,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d9f19834-dbe4-959c-97bf-5544d184a297,Product,Long Bean (250g/pack),,9db03f_9a1acac370ec4583b301bbdb3b5779c4~mv2.jpg,Vegetable Beans;VEGETABLES,,,3.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_870e1193-85e0-b845-2824-99fc923beba8,Product,Japanese Cucumber (500g/pack),,9db03f_b0c90b0addfc4476aa4c1b4f5a4652af~mv2.jpg,Fruity Vegetables;VEGETABLES,,,4.3,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16cc7365-ced1-e419-4ee9-446a98eb7b98,Product,Hong Kong Kai Lan / 香港芥兰 (200g/pack),,9db03f_dad0a013bd1749f5bfcedfe74a4f4b6f~mv2.jpg,Leafy Vegetables;VEGETABLES,,,4.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ab8898a7-d966-f29f-5a4a-3cd106e9a740,Product,NZ/Brown Onion/500g*10p,,9db03f_0da2765ce73e41f1ae681323b4a98ec7~mv2.jpg,Potato type Vegetables;VEGETABLES,,,18.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4dc62df0-53c0-8f38-6ef6-80e8e67485c2,Product,Romaine (1 pc),,9db03f_c32e98cb8d454ba998041bb38e270c25~mv2.jpg,Leafy Vegetables;VEGETABLES,,,4.5,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6326c985-d706-2fdb-4b1a-c8d5f06a9b3e,Product,Lemongrass / Serai (3pcs/bundle),,9db03f_c098f766d3314ff29426f72770cef0d8~mv2.jpeg,VEGETABLES,,,0.7,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4a4ba3f2-75d5-3d8a-39a8-ba07a7b9bfc7,Product,AUS Cabbage/AUS Purple Cabbage,,9db03f_6976f30813b84c839add039ad636ff0b~mv2.jpg;9db03f_ce43d5917bec44e986573ded956d24f5~mv2.jpg,Leafy Vegetables;VEGETABLES,,,60.0,,true,PERCENT,0.0,InStock,0.0,Color,COLOR,"#008000:Green;#800080:Purple",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4a4ba3f2-75d5-3d8a-39a8-ba07a7b9bfc7,Variant,,,,,,,,0.0,true,,,InStock,15.0,,,"#008000:Green",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4a4ba3f2-75d5-3d8a-39a8-ba07a7b9bfc7,Variant,,,,,,,,0.0,true,,,InStock,11.0,,,"#800080:Purple",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_df19c1f7-07d8-a265-42f8-e8dfa824cc6e,Product,Broccoli,<p>&nbsp;</p>,9db03f_43be452c5dc04085bb352f9744ec030a~mv2.jpg,VEGETABLES,364215376135191,,60.0,,true,PERCENT,0.0,InStock,0.0,Size,DROP_DOWN,7kg,,,,,,,,,,,,,,,,PRODUCT INFO,"I'm a product detail. I'm a great place to add more information about your product such as sizing, material, care and cleaning instructions. This is also a great space to write what makes this product special and how your customers can benefit from this item.",RETURN & REFUND POLICY,I’m a Return and Refund policy. I’m a great place to let your customers know what to do in case they are dissatisfied with their purchase. Having a straightforward refund or exchange policy is a great way to build trust and reassure your customers that they can buy with confidence.,SHIPPING INFO,"I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.",,,,,,,,,,,,,
product_cd59cd36-b6d2-2cf3-9d48-81793a7bdbbd,Product,AUS Carrot(Farmgate/Ozzy/C3/Pack),"I'm a product description. I'm a great place to add more details about your product such as sizing, material, care instructions and cleaning instructions.",9db03f_0ee438edbe4149d4b082545dfafd7208~mv2.jpg,VEGETABLES,364215375135191,,0.0,,true,PERCENT,0.0,InStock,0.0,Size,DROP_DOWN,Farmgate;Ozzy;C3;Pack,,,,,,,,,,,,,,,,PRODUCT INFO,"I'm a product detail. I'm a great place to add more information about your product such as sizing, material, care and cleaning instructions. This is also a great space to write what makes this product special and how your customers can benefit from this item.",RETURN & REFUND POLICY,I’m a Return and Refund policy. I’m a great place to let your customers know what to do in case they are dissatisfied with their purchase. Having a straightforward refund or exchange policy is a great way to build trust and reassure your customers that they can buy with confidence.,SHIPPING INFO,"I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.",,,,,,,,,,,,,
product_cd59cd36-b6d2-2cf3-9d48-81793a7bdbbd,Variant,,,,,,,,48.0,true,,,InStock,10.0,,,Farmgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cd59cd36-b6d2-2cf3-9d48-81793a7bdbbd,Variant,,,,,,,,45.0,true,,,InStock,10.0,,,Ozzy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cd59cd36-b6d2-2cf3-9d48-81793a7bdbbd,Variant,,,,,,,,40.0,true,,,InStock,15.0,,,C3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cd59cd36-b6d2-2cf3-9d48-81793a7bdbbd,Variant,,,,,,,,95.0,true,,,InStock,181.937,,,Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c8539b66-7a44-fe18-affc-afec4be8562a,Product,Siew Pak Choy (200g/pack),"I'm a product description. I'm a great place to add more details about your product such as sizing, material, care instructions and cleaning instructions.",9db03f_cb0de9d7823b45b7a6c8fca62730019d~mv2.jpg,Leafy Vegetables;VEGETABLES,364115376135191,Best Seller,2.2,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"I'm a product detail. I'm a great place to add more information about your product such as sizing, material, care and cleaning instructions. This is also a great space to write what makes this product special and how your customers can benefit from this item.",RETURN & REFUND POLICY,I’m a Return and Refund policy. I’m a great place to let your customers know what to do in case they are dissatisfied with their purchase. Having a straightforward refund or exchange policy is a great way to build trust and reassure your customers that they can buy with confidence.,SHIPPING INFO,"I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.",,,,,,,,,,,,,
product_1a2d7e83-4bef-31d5-09e1-3326ee271c09,Product,Okra / Lady Finger (250g/pack),"I'm a product description. I'm a great place to add more details about your product such as sizing, material, care instructions and cleaning instructions.",9db03f_fe4ac8eb66c248ee89b4524d25af27f1~mv2.jpg,Vegetable Beans;VEGETABLES,217537123517253,,3.6,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"I'm a product detail. I'm a great place to add more information about your product such as sizing, material, care and cleaning instructions. This is also a great space to write what makes this product special and how your customers can benefit from this item.",RETURN & REFUND POLICY,I’m a Return and Refund policy. I’m a great place to let your customers know what to do in case they are dissatisfied with their purchase. Having a straightforward refund or exchange policy is a great way to build trust and reassure your customers that they can buy with confidence.,SHIPPING INFO,"I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.",,,,,,,,,,,,,
product_3fb6a3c8-988b-8755-04bd-5c59ae0b18ea,Product,Spring Onion (100g/pack),"I'm a product description. I'm a great place to add more details about your product such as sizing, material, care instructions and cleaning instructions.",9db03f_339ebb2a4066447f9b11df8c12723b0f~mv2.jpg,Leafy Vegetables;VEGETABLES,36523641234523,,1.1,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"I'm a product detail. I'm a great place to add more information about your product such as sizing, material, care and cleaning instructions. This is also a great space to write what makes this product special and how your customers can benefit from this item.",RETURN & REFUND POLICY,I’m a Return and Refund policy. I’m a great place to let your customers know what to do in case they are dissatisfied with their purchase. Having a straightforward refund or exchange policy is a great way to build trust and reassure your customers that they can buy with confidence.,SHIPPING INFO,"I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.",,,,,,,,,,,,,
product_ea77f230-558f-57b6-cdd1-0ba565e8f827,Product,White Garlic (CHN)/500g*10p,"I'm a product description. I'm a great place to add more details about your product such as sizing, material, care instructions and cleaning instructions.",9db03f_f392644d1e374a87b9c6bae17227a0d0~mv2.jpg,Potato type Vegetables;VEGETABLES,364215376135199,,32.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"I'm a product detail. I'm a great place to add more information about your product such as sizing, material, care and cleaning instructions. This is also a great space to write what makes this product special and how your customers can benefit from this item.",RETURN & REFUND POLICY,I’m a Return and Refund policy. I’m a great place to let your customers know what to do in case they are dissatisfied with their purchase. Having a straightforward refund or exchange policy is a great way to build trust and reassure your customers that they can buy with confidence.,SHIPPING INFO,"I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.",,,,,,,,,,,,,
product_6b6778b4-c626-c00d-972c-b138d85e3f07,Product,Small Shallot/500g*10p),"I'm a product description. I'm a great place to add more details about your product such as sizing, material, care instructions and cleaning instructions.",9db03f_56d38f5b8e4a4466a46890a3dd4b1c0f~mv2.jpg,Potato type Vegetables;VEGETABLES,632835642834572,,0.0,,true,PERCENT,0.0,InStock,0.0,From,DROP_DOWN,CHINA;THAILAND,,,,,,,,,,,,,,,,PRODUCT INFO,"I'm a product detail. I'm a great place to add more information about your product such as sizing, material, care and cleaning instructions. This is also a great space to write what makes this product special and how your customers can benefit from this item.",RETURN & REFUND POLICY,I’m a Return and Refund policy. I’m a great place to let your customers know what to do in case they are dissatisfied with their purchase. Having a straightforward refund or exchange policy is a great way to build trust and reassure your customers that they can buy with confidence.,SHIPPING INFO,"I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.",,,,,,,,,,,,,
product_6b6778b4-c626-c00d-972c-b138d85e3f07,Variant,,,,,,,,15.0,true,,,InStock,,,,CHINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6b6778b4-c626-c00d-972c-b138d85e3f07,Variant,,,,,,,,43.0,true,,,InStock,,,,THAILAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_975bc5ac-c45f-f81c-fd5c-c909f20d89fa,Product,Enoki Mushroom (100g*50p),"I'm a product description. I'm a great place to add more details about your product such as sizing, material, care instructions and cleaning instructions.",9db03f_d9976383d6ed4fc4b5aa2811948d2cd7~mv2.jpg,Mushroom;VEGETABLES,284215376135191,,32.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"I'm a product detail. I'm a great place to add more information about your product such as sizing, material, care and cleaning instructions. This is also a great space to write what makes this product special and how your customers can benefit from this item.",RETURN & REFUND POLICY,I’m a Return and Refund policy. I’m a great place to let your customers know what to do in case they are dissatisfied with their purchase. Having a straightforward refund or exchange policy is a great way to build trust and reassure your customers that they can buy with confidence.,SHIPPING INFO,"I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.",,,,,,,,,,,,,
product_7bb38a7a-70b7-9cf3-fc80-584205694465,Product,Ubi Kayu / Cassava / Yuca Root (+/-1kg per pack),"I'm a product description. I'm a great place to add more details about your product such as sizing, material, care instructions and cleaning instructions.",9db03f_392d8f7d011242cc90f0938cfd86e47d~mv2.jpg,Potato type Vegetables;VEGETABLES,126351351935,,4.55,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,PRODUCT INFO,"I'm a product detail. I'm a great place to add more information about your product such as sizing, material, care and cleaning instructions. This is also a great space to write what makes this product special and how your customers can benefit from this item.",RETURN & REFUND POLICY,I’m a Return and Refund policy. I’m a great place to let your customers know what to do in case they are dissatisfied with their purchase. Having a straightforward refund or exchange policy is a great way to build trust and reassure your customers that they can buy with confidence.,SHIPPING INFO,"I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.",,,,,,,,,,,,,
product_52b0658f-3b3d-796e-9532-87cd79468363,Product,White Radish/Red Radish/Green Radish(10kg),"I'm a product description. I'm a great place to add more details about your product such as sizing, material, care instructions and cleaning instructions.",9db03f_4f27fa7ca8c947658583b54a88a03cd5~mv2.jpg;9db03f_9e633aa2a60948eba3e1c54ef7b49040~mv2.jpg;9db03f_333bcea4474246bc83815e5dbfe20495~mv2.png,Potato type Vegetables;VEGETABLES,671253175371,Sale,0.0,,true,PERCENT,0.0,InStock,0.0,Color,COLOR,"#ffffff:White;#ff0000:Red;#008000:Green",,,,,,,,,,,,,,,,PRODUCT INFO,"I'm a product detail. I'm a great place to add more information about your product such as sizing, material, care and cleaning instructions. This is also a great space to write what makes this product special and how your customers can benefit from this item.",RETURN & REFUND POLICY,I’m a Return and Refund policy. I’m a great place to let your customers know what to do in case they are dissatisfied with their purchase. Having a straightforward refund or exchange policy is a great way to build trust and reassure your customers that they can buy with confidence.,SHIPPING INFO,"I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.",,,,,,,,,,,,,
product_52b0658f-3b3d-796e-9532-87cd79468363,Variant,,,,,,,,38.0,true,,,InStock,,,,"#ffffff:White",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_52b0658f-3b3d-796e-9532-87cd79468363,Variant,,,,,,,,45.0,true,,,InStock,,,,"#ff0000:Red",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_52b0658f-3b3d-796e-9532-87cd79468363,Variant,,,,,,,,0.0,true,,,InStock,,,,"#008000:Green",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a668ef33-f5b8-6569-d04c-1d123be68441,Product,Choy Sum / Baby Choy Sum,"I'm a product description. I'm a great place to add more details about your product such as sizing, material, care instructions and cleaning instructions.",9db03f_16af52c91e6c4bb49bca0b92f5b39615~mv2.jpg;9db03f_27819b4c413641f48eed4b6ef8205b38~mv2.jpg,Leafy Vegetables;VEGETABLES,21554345656,,60.0,,true,PERCENT,0.0,InStock,0.0,Type,DROP_DOWN,Normal 5.5kg;Baby 4kg,,,,,,,,,,,,,,,,PRODUCT INFO,"I'm a product detail. I'm a great place to add more information about your product such as sizing, material, care and cleaning instructions. This is also a great space to write what makes this product special and how your customers can benefit from this item.",RETURN & REFUND POLICY,I’m a Return and Refund policy. I’m a great place to let your customers know what to do in case they are dissatisfied with their purchase. Having a straightforward refund or exchange policy is a great way to build trust and reassure your customers that they can buy with confidence.,SHIPPING INFO,"I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.",,,,,,,,,,,,,
